Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.5743,2.5743,2.425
SIEMENS,1093,OSEM2D 4i16s,336.0,336.0,81.0,1.01821,1.01821,2.025
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
CPS,LSO PET/CT HI-REZ,OSEM2D 4i16s,168.0,168.0,81.0,2.03135,2.03135,2.0
GEMS,Advance,3D Kinahan - Rogers,128.0,128.0,35.0,2.0,2.0,4.25
Philips Medical Systems,GEMINI TF TOF 16,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.5743,2.5743,2.425
GEMS,Advance,,128.0,128.0,35.0,2.0,2.0,4.25
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
SIEMENS,SOMATOM Definition AS_mCT,OSEM3D 4i12s,400.0,400.0,109.0,1.01821,1.01821,2.027
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,1.92188,1.92188,3.27
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
SIEMENS,Biograph64,OSEM3D 4i12s,400.0,400.0,109.0,1.01821,1.01821,2.027
GE MEDICAL SYSTEMS,Discovery ST,3D FORE IR,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
GE MEDICAL SYSTEMS,Discovery ST,3D Kinahan - Rogers,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Philips Medical Systems,GEMINI TF TOF 64,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Philips,Ingenuity TF PET/CT,BLOB-OS-TF,128.0,128.0,90.0,2.0,2.0,2.0
GE MEDICAL SYSTEMS,Discovery LS,3D FORE IR,128.0,128.0,35.0,2.0,2.0,4.25
Philips Medical Systems,Gemini TF(C),LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
GE MEDICAL SYSTEMS,Discovery LS,3D FORE IR,128.0,128.0,35.0,2.0,2.0,4.25
GEMS,Advance,3D Kinahan - Rogers,128.0,128.0,35.0,2.0,2.0,4.25
SIEMENS,SOMATOM Definition AS_mCT,OSEM3D 4i24s,400.0,400.0,109.0,1.01821,1.01821,2.027
GE MEDICAL SYSTEMS,Discovery LS,3D Kinahan - Rogers,128.0,128.0,35.0,2.0,2.0,4.25
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GEMS,Advance,,128.0,128.0,35.0,2.0,2.0,4.25
GE MEDICAL SYSTEMS,Discovery LS,3D FORE IR,128.0,128.0,35.0,2.0,2.0,4.25
GE MEDICAL SYSTEMS,Discovery ST,,128.0,128.0,47.0,2.0,2.0,3.27
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,1.92188,1.92188,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Philips Medical Systems,GEMINI TF TOF 16,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GE MEDICAL SYSTEMS,Discovery ST,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
CPS,LSO PET/CT HI-REZ,OSEM2D 4i14s,168.0,168.0,81.0,2.03194,2.03194,2.0
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Philips Medical Systems,G-PET Brain(C),RAMLA_3D,128.0,128.0,768.0,2.0,2.0,2.0
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.5743,2.5743,2.425
SIEMENS,SOMATOM Definition AS_mCT,OSEM3D 4i12s,400.0,400.0,109.0,1.01821,1.01821,2.027
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
GEMS,Advance,3D Kinahan - Rogers,128.0,128.0,35.0,2.0,2.0,4.25
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Philips Medical Systems,GEMINI TF TOF 16,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Philips Medical Systems,GEMINI TF TOF 64,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Philips Medical Systems,,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
SIEMENS,1093,OSEM2D 4i16s,336.0,336.0,81.0,1.01821,1.01821,2.025
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,ACCEL,CPU terative,128.0,128.0,47.0,2.0594,2.0594,3.375
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
CPS,LSO PET/CT (Pico electronics),OSEM 6i16s,128.0,128.0,47.0,2.12269,2.12269,3.375
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
Philips Medical Systems,GEMINI TF TOF 16,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
SIEMENS,Biograph20_mCT,OSEM3D 4i24s,256.0,256.0,81.0,1.59095,1.59095,2.025
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
CPS,LSO PET/CT HI-REZ,OSEM2D 4i14s,168.0,168.0,81.0,2.03194,2.03194,2.0
SIEMENS,1093,OSEM2D 4i16s,336.0,336.0,81.0,1.01821,1.01821,2.025
CPS,LSO PET/CT (Pico electronics),OSEM 6i16s,128.0,128.0,47.0,2.12269,2.12269,3.375
Siemens/CTI,EXACT (ACS 2),CPU terative,128.0,128.0,47.0,2.0594,2.0594,3.375
SIEMENS,Biograph20_mCT,OSEM3D 4i24s,256.0,256.0,81.0,1.59095,1.59095,2.025
SIEMENS,SOMATOM Definition AS_mCT,OSEM3D 4i24s,400.0,400.0,109.0,1.01821,1.01821,2.027
GE MEDICAL SYSTEMS,Discovery RX,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Philips Medical Systems,Allegro Body(C),3D-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GE MEDICAL SYSTEMS,Discovery LS,3D FORE IR,128.0,128.0,35.0,2.0,2.0,4.25
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,ACCEL,CPU terative,128.0,128.0,47.0,2.5742,2.5742,3.375
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Siemens ECAT,HRRT,CPSCC-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
GE MEDICAL SYSTEMS,Discovery ST,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
GEMS,Advance,,128.0,128.0,35.0,2.0,2.0,4.25
Philips Medical Systems,GEMINI TF TOF 16,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
Philips Medical Systems,GEMINI TF TOF 16,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
GE MEDICAL SYSTEMS,Discovery LS,3D FORE IR,128.0,128.0,35.0,2.0,2.0,4.25
GEMS,Advance,3D Kinahan - Rogers,128.0,128.0,35.0,2.0,2.0,4.25
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
GE MEDICAL SYSTEMS,Discovery ST,3D Kinahan - Rogers,128.0,128.0,47.0,2.0,2.0,3.27
GE MEDICAL SYSTEMS,Discovery RX,3D Kinahan - Rogers,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.2483,2.2483,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
Philips Medical Systems,GEMINI TF TOF 64,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
SIEMENS,SOMATOM Definition AS_mCT,OSEM3D 4i12s,400.0,400.0,109.0,1.01821,1.01821,2.027
GEMS,Advance,3D Kinahan - Rogers,128.0,128.0,35.0,2.0,2.0,4.25
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GEMS,Advance,3D Kinahan - Rogers,128.0,128.0,35.0,2.0,2.0,4.25
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Philips Medical Systems,GEMINI TF TOF 64,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
SIEMENS,Biograph20_mCT,OSEM3D 4i24s,256.0,256.0,81.0,1.59095,1.59095,2.025
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
SIEMENS,SOMATOM Definition AS_mCT,OSEM3D 4i24s,400.0,400.0,81.0,1.01821,1.01821,2.025
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,1.92188,1.92188,3.27
SIEMENS,1093,OSEM2D 4i16s,336.0,336.0,81.0,1.01821,1.01821,2.025
SIEMENS,LSO PET/CT HI-REZ,OSEM2D 4i16s,256.0,256.0,81.0,1.33308,1.33308,2.0
CPS,LSO PET/CT HI-REZ,OSEM2D 4i16s,168.0,168.0,81.0,2.03135,2.03135,2.0
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Philips Medical Systems,,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Philips Medical Systems,GEMINI TF TOF 16,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Siemens ECAT,328,inki-2006-may-OSEM3D-OP; 5; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GE MEDICAL SYSTEMS,Discovery STE,3D Kinahan - Rogers,128.0,128.0,47.0,2.0,2.0,3.27
Siemens ECAT,328,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
CPS,LSO PET/CT HI-REZ,OSEM2D 4i16s,168.0,168.0,81.0,2.03135,2.03135,2.0
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
CPS,LSO PET/CT HI-REZ,OSEM2D 4i16s,168.0,168.0,81.0,2.03135,2.03135,2.0
Philips Medical Systems,G-PET Brain(C),RAMLA_3D,128.0,128.0,768.0,2.0,2.0,2.0
GEMS,Advance,,128.0,128.0,35.0,2.0,2.0,4.25
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
GEMS,Advance,3D Kinahan - Rogers,128.0,128.0,35.0,1.95313,1.95313,4.25
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.2483,2.2483,2.425
Siemens/CTI,EXACT (ACS 2),CPU terative,128.0,128.0,47.0,2.5742,2.5742,3.375
Philips Medical Systems,GEMINI TF TOF 64,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Philips Medical Systems,GEMINI TF TOF 16,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
GE MEDICAL SYSTEMS,Discovery STE,3D Kinahan - Rogers,128.0,128.0,47.0,2.0,2.0,3.27
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
GE MEDICAL SYSTEMS,Discovery ST,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GEMS,Advance,3D Kinahan - Rogers,128.0,128.0,35.0,2.0,2.0,4.25
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
GE MEDICAL SYSTEMS,Discovery RX,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
GE MEDICAL SYSTEMS,Discovery RX,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
CPS,LSO PET/CT HI-REZ,OSEM2D 4i16s,168.0,168.0,81.0,2.03135,2.03135,2.0
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
GEMS,Advance,3D Kinahan - Rogers,128.0,128.0,35.0,2.0,2.0,4.25
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.2483,2.2483,2.425
CPS,LSO PET/CT HI-REZ,OSEM2D 4i14s,168.0,168.0,81.0,2.03194,2.03194,2.0
Philips Medical Systems,Guardian Body(C),LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
GEMS,Advance,3D Kinahan - Rogers,128.0,128.0,35.0,2.0,2.0,4.25
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
SIEMENS,1093,OSEM2D 4i16s,336.0,336.0,81.0,1.01821,1.01821,2.025
GE MEDICAL SYSTEMS,Discovery LS,3D Kinahan - Rogers,128.0,128.0,35.0,1.95313,1.95313,4.25
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 5; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.2483,2.2483,2.425
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 5; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
GE MEDICAL SYSTEMS,Discovery RX,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
CPS,LSO PET/CT HI-REZ,OSEM2D 4i16s,168.0,168.0,81.0,2.03135,2.03135,2.0
GE MEDICAL SYSTEMS,Discovery ST,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,111.0,1.01821,1.01821,2.0
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
GE MEDICAL SYSTEMS,Discovery LS,3D FORE IR,128.0,128.0,35.0,2.0,2.0,4.25
GE MEDICAL SYSTEMS,Discovery LS,3D FORE IR,128.0,128.0,35.0,2.0,2.0,4.25
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
GE MEDICAL SYSTEMS,Discovery STE,3D Kinahan - Rogers,128.0,128.0,47.0,2.0,2.0,3.27
GE MEDICAL SYSTEMS,Discovery ST,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
SIEMENS,SOMATOM Definition AS_mCT,OSEM3D 4i12s,400.0,400.0,109.0,1.01821,1.01821,2.027
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
GE MEDICAL SYSTEMS,Discovery LS,3D FORE IR,128.0,128.0,35.0,2.0,2.0,4.25
Philips Medical Systems,GEMINI TF TOF 64,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GE MEDICAL SYSTEMS,Discovery LS,3D Kinahan - Rogers,128.0,128.0,35.0,2.0,2.0,4.25
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
Siemens/CTI,ACCEL,CPU terative,128.0,128.0,47.0,2.0594,2.0594,3.375
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Philips Medical Systems,GEMINI TF TOF 16,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
CPS,LSO PET/CT HI-REZ,OSEM2D 4i16s,168.0,168.0,81.0,2.03194,2.03194,2.0
Philips Medical Systems,GEMINI TF Big Bore,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
GE MEDICAL SYSTEMS,Discovery ST,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
CPS,LSO PET/CT HI-REZ,OSEM2D 4i16s,168.0,168.0,81.0,2.03135,2.03135,2.0
GE MEDICAL SYSTEMS,Discovery ST,3D Kinahan - Rogers,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
SIEMENS,LSO PET/CT HI-REZ,OSEM2D 4i16s,336.0,336.0,81.0,1.01567,1.01567,2.0
SIEMENS,SOMATOM Definition AS_mCT,OSEM3D 4i24s,400.0,400.0,109.0,1.01821,1.01821,2.027
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
SIEMENS,1093,OSEM2D 4i16s,336.0,336.0,81.0,1.01821,1.01821,2.025
GEMS,Advance,3D Kinahan - Rogers,128.0,128.0,35.0,2.0,2.0,4.25
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
CPS,LSO PET/CT HI-REZ,OSEM2D 4i14s,168.0,168.0,81.0,2.03194,2.03194,2.0
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
CPS,LSO PET/CT HI-REZ,OSEM2D 4i16s,168.0,168.0,81.0,2.03135,2.03135,2.0
Siemens ECAT,HRRT,CPSCC-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GE MEDICAL SYSTEMS,Discovery STE,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
CPS,LSO PET/CT HI-REZ,OSEM2D 4i14s,168.0,168.0,81.0,2.03194,2.03194,2.0
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.5743,2.5743,2.425
SIEMENS,SOMATOM Definition AS_mCT,OSEM3D 4i24s,400.0,400.0,109.0,1.01821,1.01821,2.027
GE MEDICAL SYSTEMS,Discovery LS,3D FORE IR,128.0,128.0,35.0,2.0,2.0,4.25
Philips Medical Systems,G-PET Brain(C),RAMLA_3D,128.0,128.0,768.0,2.0,2.0,2.0
CPS,LSO PET/CT,OSEM 6i16s,128.0,128.0,47.0,2.12269,2.12269,3.375
Philips Medical Systems,Gemini TF(C),LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
GE MEDICAL SYSTEMS,Discovery LS,3D Kinahan - Rogers,128.0,128.0,35.0,2.0,2.0,4.25
SIEMENS,1094,OSEM2D 4i16s,336.0,336.0,109.0,1.01821,1.01821,2.027
GE MEDICAL SYSTEMS,Discovery RX,3D IR,128.0,128.0,47.0,2.0,2.0,3.27
Philips Medical Systems,GEMINI TF TOF 16,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
Philips Medical Systems,,LOR-RAMLA,128.0,128.0,90.0,2.0,2.0,2.0
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
GEMS,Advance,,128.0,128.0,35.0,2.0,2.0,4.25
Siemens ECAT,HRRT,inki-2006-may-OSEM3D-OP; 6; 16,256.0,256.0,207.0,1.21875,1.21875,1.21875
GEMS,Advance,,128.0,128.0,35.0,2.0,2.0,4.25
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.57426,2.57426,2.425
Siemens/CTI,HR+,CPU terative,128.0,128.0,63.0,2.0594,2.0594,2.425
